country,mobile_subs,internet_users,fixed_internet,mobile_broadband,nri_usage,mci_afford,mci_consumer,fixed_bb,hh_mobile,hh_computer,hh_internet,ind_computer,ind_mobile,internet_gender_gap,ind_internet,mobile_cell,fixed_tel,Cost_1_GB_Share_GNICM,access_a4ai,overall_a4ai,mobile_tariffs,handset_prices,taxation,inequality,smartphone_cost,prepaid_cost,postpaid_cost,fixed_bb_cost,arpu,wireless_market_share,bb_market_share,barrier_fam,barrier_nodocs,barrier_nofunds,barrier_noneed,barrier_relig,barrier_tooexpens,barrier_toofar,barrier_trust,v2smgovfilprc,v2smgovshut,v2smgovsm,v2smgovsmalt,v2smgovsmcenprc,v2smregcon,v2smdefabu,v2smarrest,v2x_civlib,v2x_clpol,v2x_clpriv,press_freedom,access_obstacles,content_limits,user_violations,fotn_total,v2smgovdom,v2smgovab,v2smpardom,v2smparab,v2smfordom,v2smforads,v2smprivcon,v2smgovsmmon,v2smprivex,v2smregcap,v2smregapp,v2smlawpr,v2smgovcapsec,v2smpolcap,itu_gci,ncsi,v2smgovfilcap,v2smgovshutcap,gov_support,stability_integrity,products_outlets,consumer_protection,infrastructure_eiu,overall_eiu,acct,borrow,dig_pay,mm,acct_gender_gap,borrow_gender_gap,dig_pay_gender_gap,mm_gender_gap,acct_wealth_gap,borrow_wealth_gap,dig_pay_wealth_gap,mm_wealth_gap,acct_age_gap,borrow_age_gap,dig_pay_age_gap,mm_age_gap,acct_ed_gap,borrow_ed_gap,dig_pay_ed_gap,mm_ed_gap,acct_rural_gap,borrow_rural_gap,dig_pay_rural_gap,mm_rural_gap,mci_infra,mci_infra_coverage,cov_2G,cov_3G,cov_4G,mci_infra_performance,download,upload,latency,mci_infra_enabling,elect,bandwidth_gsma,servers,tlds,ixps,mci_infra_spectrum,spectrum_dd,spectrum_low,spectrum_high,mmri,mmri_auth,mmri_consumer,mmri_transact,mmri_kyc,mmri_agent,mmri_infra,copy_paste,create_pres,install_soft,move_device,move_file,new_device,sent_email,use_spreadsheet,write_program,copy_paste_gender_gap,create_pres_gender_gap,install_soft_gender_gap,move_device_gender_gap,move_file_gender_gap,new_device_gender_gap,sent_email_gender_gap,use_spreadsheet_gender_gap,write_program_gender_gap,mci_content,ict_laws,nri_enviro,v2smonex,v2smonper,v2smmefra,v2smorgviol,v2smorgavgact,v2smorgelitact,v2smcamp,v2smpolsoc,v2smpolhate,open_data,open_gov,public_laws,right_to_info,civic_part,complaint,db_score,db_trade,db_startbiz,iipd,dtri,fiscal_market,establishment,data_restrictions,trading_restrictions,tert_enroll,mgmt_school,ed_quality,stem_quality,sec_enroll,adult_lit,knowledge_jobs,internet_schools,tech_abs,inno_capacity,pct_patents,b2b_use,b2c_use,staff_training,tech_avail,ict_vision,online_services,ict_promotion,ict_gov_efficiency,e_participaton,gov_procure,ws_PC1
Burkina Faso,NA,NA,NA,NA,NA,42.03148052412452,37.54390654654603,0.0699593640289789,NA,4.8,NA,NA,NA,NA,16,97.9122714232959,0.388629380725461,0.08,40.1,40.01,28.05925263298882,15.190410614013672,80.19200004637241,65.09090770374645,32.48971389,8.448855578,17.84640315,42.24427789,66,3553.42,8561.68,0.07585587352514267,0.1759280264377594,0.712080180644989,0.009899003431200981,0.014803561381995678,0.22961394488811493,0.254639595746994,0.12487515807151794,0.068,-1.593,-0.783,-1.087,0.078,0.004,0.121,-0.547,0.793,0.906,0.735,24.53273218,NA,NA,NA,NA,1.16,0.117,0.298,-0.357,1.585,0.803,-0.198,-1.149,1.517,-0.136,-0.551,1.113,-1.249,-1.993,0.4,NA,1.658,0.93,NA,NA,NA,NA,NA,NA,0.23340527713298798,0.0999784767627716,0.3891531527042389,0.33022797107696533,0.23267117279985514,0.06016967706543676,0.3632745716144326,0.43424118111954324,0.6519308606323443,0.6250003354201685,0.5155226211893946,0.4843363008256964,0.5030337705624826,0.6186568348554661,0.1105842362961765,0.04459267253234286,0.4130576659986432,0.4106708447603425,0.4245621836369219,0.44929038683093175,0.1206345580504257,0.056251324625803456,0.06463831270979298,0.06586928592030837,24.339159290340305,44.59999918937683,93.00000071525574,64.99999761581421,0,7.619152020292672,8.274999856948853,8.266666730244955,6.315789473684208,23.411082058138703,13.468037623737509,40.44227515669252,22.017136333319943,12.948974370956421,6.3284732401371,19.955987579058565,0,27.333332697550457,41.39806011299564,79.98131873362246,89.15609629821382,80,69.89659896105542,70,96.66666666666667,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.843022485812334,NA,NA,0.08,0.849,1.762,-0.8,2.039,1.248,0.897,1.46,1.327,NA,0.43,0.28,0.38,0.57,0.48,51.40019,88.17363,66.57509,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7835697468801404
Burundi,30.4620103575855,1.38,0.0162171155055466,0.534210863712124,2.078472779056369,32.31481527288755,46.46340861927251,0.0352113495261993,NA,1,0.3,NA,NA,0.6153846153846154,2.6607485347534,56.5347074737722,0.222005992819569,0.14,NA,NA,21.988778017988103,0,57.499999552965164,71.09090978449042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194,0.157,0.312,52.88982573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.73701734025829,24.399999976158142,50,10.999999940395355,25,28.090082225743792,11.89005970954895,11.137487093607584,61.24269987407484,22.318679003578694,1.0759940717163314,40.93941507109692,28.665256524582457,19.263064861297607,11.144793033599854,12.631284394859852,0,24.177778561909992,22.273510521365296,75.03092964756961,85.53196997152472,80,39.14225770741461,70,100,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.476543010799588,2.353461382,2.9024284252968875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.77393,92.92286,47.34275,19,NA,NA,NA,NA,NA,4.40817,2.6106147255306618,2.595248888973475,3.4647240607033822,37.88898,85.62481,NA,1.7294380224494559,3.211306203233562,2.8094415901960783,0,2.9320566676470587,2.6222692158632768,2.8804238995902716,3.0720233762065514,3.0259936120279196,0.01574,3.0396995542579353,2.795047116312932,0.05882,2.659258801628906,-0.9383255762651734
Cambodia,132.733798148657,9,0.429061796035506,31.0711390701227,3.0702726723910687,55.23775107458685,56.96818553831319,1.02278232238296,83.8,15,40,27.4,NA,0,40,119.491517183728,0.542511559532577,0.02,52.75,48.96,48.31636886404017,28.926070531209312,77.2341875359416,83.09090874411844,74.39140702,0.975609756,2.352941176,11.70731707,24.48,3513.77,4887.68,0.12729628384113312,0.32429197430610657,0.7245621085166931,0.023804977536201477,0.13975977897644043,0.263873815536499,0.3096519112586975,0.18856287002563477,-1.877,-0.114,0.496,-1.385,-1.487,-1.049,-1.902,-1.865,0.405,0.281,0.559,45.89587418,13,16,26,55,-2.158,-0.869,-1.443,-1.514,0.493,-0.268,-1.149,-1.447,-2.624,0.618,0.533,-1.317,-1.516,0.343,0.161,NA,-1.035,-1.649,72,61,35,15,49,39,0.17802168428897858,0.26734301447868347,0.15568390488624573,0.0565950870513916,0.06703930078599636,-0.3100011634577339,0.05885567277364383,0.11544333697864335,0.5455501313618707,0.22393691055015674,0.42684493000293333,0.24507309753468112,0.15677521931970828,0.49392126059848496,0.21805708933408552,-0.10141030884473765,0.6795342985506557,-0.20419905218969447,0.6615304162215014,0.4807465934270566,0.1251723364677484,-0.029280167320974885,0.11346660579243226,0.17293298213390515,53.0280666995631,92.99999952316284,99.00000095367432,89.99999761581421,93.00000071525574,42.718080512264315,18.34055185317993,33.03597450256348,76.77771518104954,44.97460470736717,46.23086264974108,49.690466062533716,48.8645523679783,34.68170762062073,15.388403832912445,16.588608737307595,0,29.933331807454426,30.291263930904883,86.04860212270256,99.32867374234188,80,99.99999999999997,50,96.66666666666667,72.5,26.8,2.5,0.6,20.6,27.8,1.5,37.6,9,0.1,-0.03802281368821293,-0.040000000000000036,0,-0.03448275862068962,-0.03296703296703291,-0.06666666666666672,-0.02972972972972977,-0.03409090909090897,0,29.401795963171885,3.13293395,3.3655710425074723,0.061,-1.339,1.305,-0.41,-0.969,0.785,0.39,-0.859,-1.816,17,0.36,0.37,0.46,0.42,0.18,53.84483,52.42046,67.28297,15.09,NA,NA,NA,NA,NA,15.90151,3.2035162916608675,3.1576362585565847,3.1539019725884603,45.05133,77.18598,4.117585739601793,3.497566302566771,4.274274904490945,3.450075793266296,0.03684406257489477,4.518318061464152,3.998404505298396,3.6716233010504657,4.190598839863091,3.535425749250278,0.17322,3.566631840748392,3.1687830539266013,0.19607,2.8280281083599017,0.47681309514177206
Cameroon,75.6851330964976,11,0.0712049696931876,0,2.9399276781613195,45.40438025862429,54.963339048084514,0.0744360773146953,NA,16.9,21.7,NA,NA,0.2992700729927007,23.20297197,69.0854042749468,2.41110629103031,0.03,35.03,39.27,38.28701910346445,41.55713717142741,63.437487836927176,43.81817904385653,87.52834684,1.288450476,9.145439608,22.58577893,52.8,3310.86,3890.02,0.1192837581038475,0.2980886697769165,0.8008189797401428,0.016922997310757637,0.07605168223381042,0.26553329825401306,0.23604266345500946,0.19603492319583893,-0.306,-1.716,-2.187,-0.098,-2.136,-0.925,0.021,-1.448,0.532,0.521,0.58,43.31981156,NA,NA,NA,NA,0.67,1.228,0.762,0.752,0.015,-0.509,-1.025,-1.227,-0.653,-1.086,0.008,0.106,-1.191,-2.118,0.432,NA,0.607,1.673,45,62,57,63,35,43,0.26866769790649414,0.07704083621501923,0.28582653403282166,0.1513783037662506,0.2703424240888851,0.26441213569384764,0.34022157246193035,0.21788487363148115,0.34540292683542556,0.14152924572408365,0.5080949907097467,0.6491109254163185,0.5228813202562101,0.6548145404471251,0.2954296339206736,-0.11227831745198272,0.41382370208881986,0.1519935755178266,0.5333790661575663,0.6402376955329678,0.1516803342698474,-0.007078554997627716,0.1699569908371058,0.2506652343489297,44.247489789988535,76.94799900054932,84.7599983215332,74.98999834060669,75,36.449311769496624,21.21769905090332,23.336631457010906,64.79360480057565,36.86688719996692,57.261131966799795,34.153844439651195,28.097820701142282,40.476558208465576,10.13048067688942,14.274595594906845,0,36.91666603088379,19.689321110657396,72.19783439669169,66.66666666666667,72.5,65.48556264461126,70,100,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.017557518248,3.115455445,3.4708814606623006,-0.26,0.447,-0.657,-1.856,1.659,0.169,0.022,-2.184,-0.439,11,0.39,0.37,0.4,0.51,0.28,46.09974,86.27056,15.98682,24.17,NA,NA,NA,NA,NA,11.92603,4.341821067935817,3.6285825530251303,4.144728116150741,56.43073,74.98557,NA,3.3788130220476087,4.407678535648313,4.274820619625049,0.030014933329779562,4.3978088588504995,3.9465979557770945,3.962654131061428,3.8193157578562644,3.5713319175845974,0.19685,4.109981979380597,3.4604619702140056,0.15686,3.2780628820042033,-2.571406885297354
Cabo Verde,121.789701709763,40.26,3.44295593850333,51.2571554512476,3.5854649418722477,51.35554279116067,64.5671558684646,2.87935825454652,NA,37,70.1,32.5,NA,0.04208754208754209,58.1713720146819,112.24072074988,11.5269959375983,0.02,NA,NA,52.60895873561049,34.21099980672201,68.36595796048641,58.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.136,0.577,0.752,-0.091,0.927,1.454,1.491,1.245,0.925,0.911,0.925,19.71783569,NA,NA,NA,NA,1.807,1.324,1.105,0.902,1.202,1.36,0.316,1.666,0.597,-0.535,1.223,-0.087,-0.622,-0.332,0.051,NA,-0.43,-0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.48279827530921,48.164000511169434,99.3399977684021,70.74000239372253,0,33.11900562013102,10.549999475479126,9.333333174387613,79.47368421052632,61.670007917511725,92.0909066653857,50.68527573342172,62.790510659565015,50.140588283538825,0,13.819474262083618,0,25.205151240030926,25.08126861164981,NA,NA,NA,NA,NA,NA,NA,38.5,19.6,NA,36.7,41.5,19.2,NA,22.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.80106215371202,3.723624013,4.027165439435637,-0.38,0.186,-0.348,0.908,-0.272,-0.396,2.022,0.499,0.8,NA,NA,NA,NA,NA,NA,55.03925,84.46854,69.05361,29.34,NA,NA,NA,NA,NA,22.98218,4.048993240703236,3.9584756764498623,3.973477797074751,92.57947,87.57656,NA,4.1377949497916475,4.6049482221072315,3.6036369150335137,0,4.449667583812367,4.047017682682384,3.607997200705788,4.628675764257258,4.465085939927534,0.16535,4.384817426854914,4.637485807592219,0.09803,3.6470952900973233,2.6631262436532968
Central African Republic,NA,NA,NA,NA,NA,11.15937199104916,35.78387621279228,0.0130294053105113,NA,NA,NA,NA,NA,NA,4.33925494461827,27.6742854399824,0.0469958648782094,0.23,NA,NA,0.4230188600944743,3.946252663930261,29.606590420007706,19.63636224920099,NA,NA,NA,NA,NA,NA,NA,0.08576998114585876,0.41589054465293884,0.6538695693016052,8.027511066757143e-4,0.052081335335969925,0.4131382703781128,0.38039129972457886,0.2448238879442215,0.005,0.344,1.256,-1.915,0.494,1.994,1.195,-1.385,0.441,0.708,0.331,43.29010625,NA,NA,NA,NA,-1.714,-1.527,-1.67,-1.574,-1.727,0.303,0.288,0.914,1.425,-0.376,0.629,2.057,-1.811,-2.152,0.036,NA,-0.655,1.556,NA,NA,NA,NA,NA,NA,0.13745945692062378,0.044648177921772,0.09257207065820694,NA,0.46259551225586965,0.20472425089055438,0.5117518187317395,NA,0.4510036222034511,0.8840301747067563,0.49431579894081507,NA,0.3247716948027564,0.19408057307365234,0.33666464997225554,NA,0.6535075690935659,0.55335993052364,0.6275242431170314,NA,0.4555774314918955,0.5833378110952934,0.45136820167836733,NA,13.066530646537867,21.200000643730164,60.00000238418579,23.000000417232513,0,4.805555476082695,7.350000143051147,7.06666628519694,0,14.927210114086776,7.923416823074776,30.545386126408513,11.288564097472637,75.99560260772705,0,11.397108938883264,0,22.62777805328369,19.63300950921865,70.72463182323705,66.66666666666667,72.5,55.66421215491365,70,100,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.554593977930175,NA,NA,-0.42,-0.008,1.003,-0.452,0.7,-0.223,-1.562,-0.776,-1.821,NA,NA,NA,NA,NA,NA,35.56585,63.19125,52.35989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1471368767229384
Chad,39.7509799679755,2.5,0.0766852474418192,0,2.164138265397501,14.42547463648247,26.861747978191495,0.00125341385677447,NA,NA,NA,NA,NA,NA,6.49999811951501,45.1237387603827,0.0583806577825468,0.21,NA,NA,8.157443542673132,1.624441146850586,0,57.454546148126774,NA,NA,NA,NA,NA,NA,NA,0.05820799618959427,0.2398456335067749,0.5649374723434448,0.008020278066396713,0.07333727926015854,0.24335752427577972,0.29699477553367615,0.14103038609027863,-1.415,-2.014,-1.993,-1.514,-1.241,0.412,-0.921,-2.456,0.395,0.439,0.581,36.70569913,NA,NA,NA,NA,-1.389,-1.625,-1.044,-1.754,-1.235,-0.949,0.496,-0.643,-1.05,-0.196,0.321,-0.469,-1.477,-2.687,0.098,NA,0.035,1.862,16,49,58,7,22,25,0.08753497153520584,0.03857553005218506,0.190424382686615,0.1523340940475464,0.5915050711541292,0.5963734065680792,0.45103233090893124,0.44891469445804677,0.5585494407202607,0.08316562976130015,0.5006696504562923,0.47196079949963426,0.5783319279597128,0.3981542749276881,0.13514442153468467,-0.005442143145265786,0.7707700229273271,0.7091159151574193,0.6174818956562782,0.5097288076508636,0.1719724957857201,0.06935521253418625,0.057628339381198955,0.010353646807854626,24.758390296738472,39.327209533213264,86.00000143051147,29.398022445437018,25.920000672340393,24.906162476679036,20.523641109466553,23.11160882314046,31.083237497430094,14.230221004546626,2.405971908005295,36.28399660114098,8.74410150600915,13.464181423187254,0,13.211672464307284,0,22.62777805328369,24.817476724715846,71.79606817295118,66.66666666666667,72.5,62.80712115300782,70,100,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.004399737593864,2.02361427,2.6531449688082107,-2.285,0.378,-0.516,-0.883,-0.365,-0.507,0.338,-0.972,-0.156,NA,NA,NA,NA,NA,NA,36.93568,52.51976,37.04151,10.9,NA,NA,NA,NA,NA,3.44539,3.1215733704977477,2.6711187021621807,2.975858002151085,22.40279,40.17137,NA,1.646183052757718,3.321321,3.1903051502657256,0,2.9086061256610796,2.2023856886175297,3.009344856312733,2.9382358787865037,2.9701655899452057,0.04724,3.446438520002049,2.7357666220886028,0.07843,2.603038052059957,-2.9637475018138795
China,92.2734908227189,49.3,14.3840812916416,41.7955055119465,4.149347109486916,67.33727586856395,76.30619562554011,28.5351894210131,NA,NA,NA,NA,NA,NA,54.3,114.954613882615,12.7656136049231,0.01,47.18,47.31,77.3026630613539,46.49933179219564,84.25611294806004,66.72727411443537,95.14963344,0.612937249,0.779299046,2.165711614,101.2395,4533.84,3107.1,0.31515267491340637,0.10350361466407776,0.6040521264076233,0.027238579466938972,0.02474326826632023,0.12641075253486633,0.1954185664653778,0.07783401757478714,-2.331,-2.288,-2.483,-2.298,-1.456,-2.49,-2.25,-1.665,0.184,0.132,0.144,78.01240098,17,31,40,88,-2.611,-2.249,-2.184,-2.107,-0.306,0.304,-1.263,-2.596,-0.523,1.418,-0.382,0.191,1.786,2.605,0.828,38.96,1.312,1.736,78,73,72,61,69,61,0.802291214466095,0.22708524763584137,0.67936110496521,NA,0.09053482635095075,0.2288555681254485,0.10582076679256079,NA,0.22700620247644723,0.5878792952163167,0.3581792523646898,NA,-0.09783611141358133,0.1900442888605309,-0.23459894395030761,NA,0.2455153108652852,0.610224590163397,0.37872507784421483,NA,0.03155291821905047,0.13082455233078555,0.05857873475098852,NA,73.90085218568129,98.70000123977661,99.50000047683716,98.00000190734863,99.00000095367432,78.19085734629492,71.26872062683105,81.57833735148112,81.72551406057258,63.07088474641496,100,47.70489066250928,62.08212647215895,60.094547271728516,1.3477960601449013,41.097088302884195,0,40,94.56310943681198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.23504856553151,4.243275205,3.851474819015224,1.586,-1.932,2.017,-1.244,0.183,0.291,-3.312,0.689,0.415,NA,0.43,0.52,0.53,0.21,0.46,77.9313,94.0921,86.50482,67.82,0.7,0.6,0.77,0.82,0.63,30.16207,3.9380011025210715,3.918092136934769,4.415649692939989,96.24175,96.37548,NA,4.779230042003075,4.658002380317893,4.1958905541863984,15.202374461743249,4.883756081131864,5.278662199619388,4.166312747224961,4.301460150253674,4.689164754772975,0.60629,4.516052454693586,4.5211686818724495,0.64705,4.281301366133467,0.3971792346591029
Colombia,113.081145429323,52.57,10.2727839811668,45.061233353824,4.116546866625661,49.45428103118232,76.43060302986359,13.4482522398641,96.4,44.3,50,48,86.3,-0.004830917874396089,62.25988032,129.908609661238,14.0423395817181,0.02,83.38,79.12,47.98961056603325,49.00222619374593,58.51092413067818,43.27272588556463,97.40427633,2.991938025,1.722431043,4.038070202,67.1763,3574.05,2441.68,0.20785920321941376,0.27973389625549316,0.672227680683136,0.026846107095479965,0.057503778487443924,0.590146541595459,0.20455941557884216,0.2741278409957886,-0.159,-1.211,0.321,0.02,1.074,0.67,-0.268,0.284,0.69,0.793,0.723,38.77782878,8,8,15,31,-0.396,0.163,-1.422,-1.05,-1.114,-2.056,-0.232,-0.304,1.478,0.728,0.35,-1.062,-0.801,-0.78,0.565,38.96,-0.245,-1.008,97,85,86,91,72,81,0.448889821767807,0.2124880701303482,0.3732742965221405,0.04737451300024986,0.15143451756473722,0.33405414162708025,0.20760964208871127,0.34158920232560536,0.3567098943460473,0.6323917212617007,0.37894888640574903,0.11124491790307073,0.33107254567218547,0.4757265977293587,0.3385742488970665,0.4193233735211228,0.39534962199961343,0.582492885809827,0.4572337072159495,0.5945930164446805,0.10666598593582642,0.14306605133454228,0.1490675414392982,0.22482316779296752,58.502657384142566,89.60399866104126,100,94.9999988079071,79.00999784469604,46.847059182953416,28.85746955871582,39.36845779418945,72.31525019595497,70.02763780825316,98.93429693184207,66.94191378296706,65.02220939629669,69.27109241485596,7.581117749214172,17.809062346467684,0,16.666666666666664,41.35922575181243,81.52040100258523,93.92385218051601,100,53.121635656202905,70,75.83333333333333,85,38.3,26.2,19.9,28.7,40,29.6,37.4,25.3,7.5,0.04336734693877558,0.01893939393939394,0.15668202764976952,0.06397306397306393,0.03676470588235294,0.08090614886731393,0.023746701846965663,0.053846153846153794,0.21428571428571436,71.35844629610524,4.053296876,3.6685846507198265,0.626,-0.418,0.844,-1.423,2.402,3.11,1.896,-2.199,-1.884,64,0.56,0.42,0.56,0.58,0.69,70.05964,87.02499,62.71747,47.22,0.2,0.12,0.32,0.23,0.14,51.291,4.032628607749939,3.144919264316559,3.0596355319023134,99.23594,94.67554,11.695061810511111,4.1112907290458685,4.364412783070748,3.7108662724494934,1.7126721039345765,4.696727347373963,4.677821803092957,3.6925565719604494,4.487097907066346,4.333037209510803,0.7874,4.218718481063843,4.177108621597291,0.88235,3.3409008502960207,-0.06680160012902864
Comoros,NA,NA,NA,NA,NA,NA,NA,0.183943233508186,NA,NA,NA,NA,NA,NA,8.47817029542124,59.9411045244509,1.23990474840266,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066,-0.239,-0.224,-0.164,-0.96,-0.732,0.244,-0.558,0.63,0.791,0.589,27.91303961,NA,NA,NA,NA,0.231,-0.148,0.172,-1.032,-0.551,-0.934,-0.871,0.186,-0.848,-1.148,0.691,-0.966,-2.533,-1.005,0.015,NA,0.64,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,-0.206,0.982,0.157,1.176,0.222,0.009,1.909,0.192,NA,NA,NA,NA,NA,NA,47.87291,76.48653,66.86874,11.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6087651645141079
Republic of the Congo,NA,NA,NA,NA,NA,59.731061412077956,51.931877495086795,NA,NA,NA,NA,NA,NA,NA,8.65,NA,NA,0.06,NA,NA,54.93562457537409,50.83077748616536,69.4602508097887,70.5454531582919,NA,NA,NA,NA,NA,NA,NA,0.12416967749595642,0.3023573160171509,0.6889175176620483,0.013383216224610806,0.06602557748556137,0.27147921919822693,0.24762438237667084,0.1363595873117447,-1.61,-1.854,-1.38,-1.432,-1.419,-1.88,-1,-1.453,0.275,0.302,0.441,36.04165694,NA,NA,NA,NA,-1.219,-0.943,-1.762,-1.58,-0.638,-0.975,-0.722,-0.718,-0.697,-0.826,-0.59,-1.011,-0.876,-0.929,0.167,NA,2.025,1.277,NA,NA,NA,NA,NA,NA,0.23257967829704285,0.05199667438864708,0.1781453639268875,0.06238438934087753,0.3007693881459813,-0.09633276432428153,0.38890789107457796,0.6184078429685402,0.3998135687643448,-0.09448654932084204,0.37374719192821415,0.06217925707722149,0.059666265893451184,0.1692700113589875,0.1354228001831524,-0.10500562120013518,0.5482664871509022,0.7126616276325825,0.4726399440551175,0.026556298565642,0.45302123415203766,0.4593526564559004,0.29086000130655176,-0.2572231688393211,30.465371403161374,34.94400014305115,75,28.360000000000003,21.50000035762787,31.59713305925068,19.096872806549072,17.699575424194336,57.99495094700864,41.11804827347085,53.50527348723509,47.23563758342066,28.603200586973166,23.421485424041748,23.148147761821747,11.397108938883264,0,22.62777805328369,19.63300950921865,71.4849729176737,66.66666666666667,72.5,60.733152784491296,70,100,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.660709202550297,NA,NA,-0.798,-0.03,-0.144,-1.756,-0.074,0.618,0.162,0.083,0.308,NA,NA,NA,NA,NA,NA,39.53359,65.79674,19.6799,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4193459035519385
Costa Rica,143.828359244231,49.41,10.5218262145449,87.2007420376264,4.295193463468233,54.761359979708985,77.26316381434701,16.6228984400456,94,50.4,73.1,59.1,NA,-0.01085481682496604,74.0868022255159,169.930698252065,15.4832310252286,0.01,86.2,75.91,72.1943549435548,52.231717109680176,36.98587641119957,50.18181540749289,95.73411737,0.001920128,1.420549383,1.876991755,116.4,3822.65,2220.74,0.3248822093009949,0.18381547927856445,0.5430378317832947,0.02688986249268055,0.04452395811676979,0.3735123574733734,0.1350473016500473,0.22349333763122559,0.888,1.399,1.472,0.502,0.492,1.234,0.827,1.374,0.879,0.954,0.898,12.24322265,NA,NA,NA,NA,2.192,1.585,1.743,1.396,0.396,0.084,0.852,1.983,0.218,-0.773,1.07,1.774,-0.385,0.002,0.221,NA,-1.041,-0.623,25,46,53,82,57,51,0.6783835887908936,0.21223026514053345,0.5917813181877136,NA,0.1932418743135538,0.2647391867742837,0.2530360667795729,NA,0.2194065019198494,0.6028007517754342,0.2481848711964835,NA,0.0038073860797098605,0.22095429178843126,-0.12286448268004238,NA,0.21843010743589986,0.4506553240122997,0.29104682589009867,NA,0.06358995932657774,0.1450468919430899,0.115698906666433,NA,56.80141164148467,93.45999836921692,97.29999899864197,94.9999988079071,89.99999761581421,31.527980559053475,14.97899055480957,16.36776288350423,63.23718823884663,71.12487258276879,100,58.83508063368568,69.83541815339754,62.81170845031738,25.237229466438293,25.400217232248956,0,27.777776718139645,56.699033967488646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.34038568213475,4.063729731,3.996521366213652,1.933,0.732,0.633,-0.158,1.448,0.714,1.762,0.338,0.761,23,0.68,0.55,0.64,0.76,0.76,69.2383,79.914,77.60393,33.54,0.14,0.09,0.26,0.04,0.19,53.03828,5.129355358664011,4.539754354333602,4.340662941905116,120.32665,97.75527,25.013597033374534,4.684325221783853,5.025826869277394,4.400588201511802,2.3706253849749164,5.064477162554085,4.741953490924283,4.46396244027022,4.880269185656068,3.6455189307990103,0.61417,3.9024285003629036,3.79116690847915,0.82352,2.933128148145069,1.621311787447396
